eil51_n150_bounded-strongly-corr_10.ttp; 30303; 15.80
eil51_n50_uncorr_10.ttp; 7482; 0.18
eil51_n500_uncorr-similar-weights_03.ttp; 23111; 7.46
eil51_n50_uncorr_03.ttp; 5130; 0.05
eil51_n500_uncorr-similar-weights_08.ttp; 47227; 45.06
eil51_n500_uncorr_05.ttp; 49200; 39.99
eil51_n50_uncorr-similar-weights_03.ttp; 3641; 0.01
eil51_n150_uncorr_08.ttp; 17331; 0.40
eil51_n500_bounded-strongly-corr_05.ttp; 89775; 227.59
eil51_n500_uncorr_06.ttp; 49056; 53.69
eil51_n250_bounded-strongly-corr_02.ttp; 20280; 3.80
eil51_n150_bounded-strongly-corr_03.ttp; 15882; 2.08
eil51_n500_bounded-strongly-corr_09.ttp; 87804; 166.82
eil51_n250_bounded-strongly-corr_08.ttp; 49089; 0.70
eil51_n150_uncorr-similar-weights_02.ttp; 8479; 0.20
eil51_n500_uncorr-similar-weights_09.ttp; 57208; 112.13
eil51_n50_bounded-strongly-corr_03.ttp; 5265; 0.08
eil51_n150_bounded-strongly-corr_02.ttp; 11250; 0.10
eil51_n250_bounded-strongly-corr_04.ttp; 36625; 0.46
eil51_n150_uncorr_04.ttp; 10971; 0.16
eil51_n50_uncorr-similar-weights_04.ttp; 3095; 0.10
eil51_n150_uncorr-similar-weights_09.ttp; 16744; 7.09
eil51_n500_bounded-strongly-corr_07.ttp; 85842; 356.16
eil51_n50_uncorr_04.ttp; 3199; 0.16
eil51_n150_uncorr_05.ttp; 12322; 1.28
eil51_n50_uncorr-similar-weights_01.ttp; 144; 0.01
eil51_n150_bounded-strongly-corr_09.ttp; 28861; 1.27
eil51_n250_uncorr_06.ttp; 21809; 22.01
eil51_n50_bounded-strongly-corr_05.ttp; 5075; 1.30
eil51_n50_bounded-strongly-corr_01.ttp; 2743; 0.22
