eil51_n150_bounded-strongly-corr_10.ttp; 29662; 2.34
eil51_n50_uncorr_10.ttp; 7498; 0.07
eil51_n500_uncorr-similar-weights_03.ttp; 28749; 0.56
eil51_n50_uncorr_03.ttp; 5157; 0.07
eil51_n500_uncorr-similar-weights_08.ttp; 51246; 1.30
eil51_n500_uncorr_05.ttp; 54383; 1.98
eil51_n50_uncorr-similar-weights_03.ttp; 3708; 0.01
eil51_n150_uncorr_08.ttp; 17331; 0.36
eil51_n500_bounded-strongly-corr_05.ttp; 89568; 156.41
eil51_n500_uncorr_06.ttp; 55034; 1.24
eil51_n250_bounded-strongly-corr_02.ttp; 20975; 3.90
eil51_n150_bounded-strongly-corr_03.ttp; 17469; 0.11
eil51_n500_bounded-strongly-corr_09.ttp; 98360; 63.99
eil51_n250_bounded-strongly-corr_08.ttp; 49310; 0.61
eil51_n150_uncorr-similar-weights_02.ttp; 8353; 0.14
eil51_n500_uncorr-similar-weights_09.ttp; 56536; 77.71
eil51_n50_bounded-strongly-corr_03.ttp; 4915; 0.04
eil51_n150_bounded-strongly-corr_02.ttp; 13448; 0.14
eil51_n250_bounded-strongly-corr_04.ttp; 37947; 1.73
eil51_n150_uncorr_04.ttp; 10969; 0.25
eil51_n50_uncorr-similar-weights_04.ttp; 3095; 0.09
eil51_n150_uncorr-similar-weights_09.ttp; 17213; 0.15
eil51_n500_bounded-strongly-corr_07.ttp; 98048; 102.21
eil51_n50_uncorr_04.ttp; 2792; 0.05
eil51_n150_uncorr_05.ttp; 12322; 0.37
eil51_n50_uncorr-similar-weights_01.ttp; 699; 0.01
eil51_n150_bounded-strongly-corr_09.ttp; 28816; 5.44
eil51_n250_uncorr_06.ttp; 25481; 1.03
eil51_n50_bounded-strongly-corr_05.ttp; 5225; 0.22
eil51_n50_bounded-strongly-corr_01.ttp; 3524; 0.11
