berlin52_n510_uncorr_10.ttp 91504 3.5340
berlin52_n510_uncorr_10.ttp 91504 2.8980
berlin52_n510_uncorr_10.ttp 91504 3.0160
berlin52_n510_uncorr_10.ttp 91504 2.9250
berlin52_n510_uncorr_10.ttp 91504 2.9020
berlin52_n510_uncorr_10.ttp 91504 3.1500
berlin52_n510_uncorr_10.ttp 91504 2.8570
berlin52_n510_uncorr_10.ttp 91504 2.9380
berlin52_n510_uncorr_10.ttp 91504 3.0320
berlin52_n510_uncorr_10.ttp 91504 2.8490
eil76_n750_uncorr_10.ttp 107879 8.2100
eil76_n750_uncorr_10.ttp 107879 8.0890
eil76_n750_uncorr_10.ttp 107879 8.2990
eil76_n750_uncorr_10.ttp 107879 8.3860
eil76_n750_uncorr_10.ttp 107879 8.1340
eil76_n750_uncorr_10.ttp 107879 8.2350
eil76_n750_uncorr_10.ttp 107879 8.3630
eil76_n750_uncorr_10.ttp 107879 8.5210
eil76_n750_uncorr_10.ttp 107879 8.3750
eil76_n750_uncorr_10.ttp 107879 8.3280
kroA100_n990_uncorr_10.ttp 156378 13.4210
kroA100_n990_uncorr_10.ttp 156378 13.6190
kroA100_n990_uncorr_10.ttp 156378 18.3500
kroA100_n990_uncorr_10.ttp 156378 13.3420
kroA100_n990_uncorr_10.ttp 156378 18.5390
kroA100_n990_uncorr_10.ttp 156378 13.4780
kroA100_n990_uncorr_10.ttp 156378 13.7580
kroA100_n990_uncorr_10.ttp 156378 13.7180
kroA100_n990_uncorr_10.ttp 156378 13.3540
kroA100_n990_uncorr_10.ttp 156378 13.6950
ch150_n1490_uncorr_10.ttp 214333 0.1230
ch150_n1490_uncorr_10.ttp 214330 0.1090
ch150_n1490_uncorr_10.ttp 214324 0.0640
ch150_n1490_uncorr_10.ttp 214327 0.1280
ch150_n1490_uncorr_10.ttp 214328 0.0910
ch150_n1490_uncorr_10.ttp 214330 0.0870
ch150_n1490_uncorr_10.ttp 214332 0.0910
ch150_n1490_uncorr_10.ttp 214312 0.0740
ch150_n1490_uncorr_10.ttp 214296 0.1340
ch150_n1490_uncorr_10.ttp 214330 0.0820
u159_n1580_uncorr_10.ttp 242472 0.0990
u159_n1580_uncorr_10.ttp 242484 0.1180
u159_n1580_uncorr_10.ttp 242494 0.0930
u159_n1580_uncorr_10.ttp 242498 0.1220
u159_n1580_uncorr_10.ttp 242497 0.0870
u159_n1580_uncorr_10.ttp 242488 0.1180
u159_n1580_uncorr_10.ttp 242492 0.0580
u159_n1580_uncorr_10.ttp 242491 0.1220
u159_n1580_uncorr_10.ttp 242492 0.1120
u159_n1580_uncorr_10.ttp 242485 0.1130
kroA200_n1990_uncorr_10.ttp 297294 0.1760
kroA200_n1990_uncorr_10.ttp 297288 0.1550
kroA200_n1990_uncorr_10.ttp 297290 0.1650
kroA200_n1990_uncorr_10.ttp 297289 0.1500
kroA200_n1990_uncorr_10.ttp 297285 0.1110
kroA200_n1990_uncorr_10.ttp 297294 0.1120
kroA200_n1990_uncorr_10.ttp 297285 0.1570
kroA200_n1990_uncorr_10.ttp 297288 0.1160
kroA200_n1990_uncorr_10.ttp 297281 0.1560
kroA200_n1990_uncorr_10.ttp 297275 0.2000
ts225_n2240_uncorr_10.ttp 337500 0.1990
ts225_n2240_uncorr_10.ttp 337509 0.1500
ts225_n2240_uncorr_10.ttp 337507 0.1920
ts225_n2240_uncorr_10.ttp 337482 0.1580
ts225_n2240_uncorr_10.ttp 337511 0.2230
ts225_n2240_uncorr_10.ttp 337491 0.1940
ts225_n2240_uncorr_10.ttp 337503 0.1930
ts225_n2240_uncorr_10.ttp 337510 0.2110
ts225_n2240_uncorr_10.ttp 337512 0.1880
ts225_n2240_uncorr_10.ttp 337507 0.2360
a280_n2790_uncorr_10.ttp 435903 0.2400
a280_n2790_uncorr_10.ttp 435911 0.2530
a280_n2790_uncorr_10.ttp 435918 0.2890
a280_n2790_uncorr_10.ttp 435889 0.2390
a280_n2790_uncorr_10.ttp 435901 0.3090
a280_n2790_uncorr_10.ttp 435896 0.1790
a280_n2790_uncorr_10.ttp 435904 0.4570
a280_n2790_uncorr_10.ttp 435906 0.2180
a280_n2790_uncorr_10.ttp 435903 0.2540
a280_n2790_uncorr_10.ttp 435910 0.2600
lin318_n3170_uncorr_10.ttp 468900 0.2080
lin318_n3170_uncorr_10.ttp 468895 0.2270
lin318_n3170_uncorr_10.ttp 468882 0.1990
lin318_n3170_uncorr_10.ttp 468872 0.2130
lin318_n3170_uncorr_10.ttp 468880 0.2800
lin318_n3170_uncorr_10.ttp 468902 0.3140
lin318_n3170_uncorr_10.ttp 468883 0.2620
lin318_n3170_uncorr_10.ttp 468892 0.4480
lin318_n3170_uncorr_10.ttp 468897 0.1920
lin318_n3170_uncorr_10.ttp 468888 0.1890
u574_n5730_uncorr_10.ttp 967108 0.5520
u574_n5730_uncorr_10.ttp 967085 0.8290
u574_n5730_uncorr_10.ttp 967107 0.8350
u574_n5730_uncorr_10.ttp 967117 0.8230
u574_n5730_uncorr_10.ttp 967103 0.5520
u574_n5730_uncorr_10.ttp 967117 1.2990
u574_n5730_uncorr_10.ttp 967100 0.5250
u574_n5730_uncorr_10.ttp 967119 0.8770
u574_n5730_uncorr_10.ttp 967112 1.0320
u574_n5730_uncorr_10.ttp 967080 0.8470
u724_n7230_uncorr_10.ttp 1206226 1.2970
u724_n7230_uncorr_10.ttp 1206235 1.3140
u724_n7230_uncorr_10.ttp 1206284 1.6870
u724_n7230_uncorr_10.ttp 1206299 1.2970
u724_n7230_uncorr_10.ttp 1206184 1.3410
u724_n7230_uncorr_10.ttp 1206285 1.6930
u724_n7230_uncorr_10.ttp 1206276 1.2900
u724_n7230_uncorr_10.ttp 1206261 1.7270
u724_n7230_uncorr_10.ttp 1206284 1.3480
u724_n7230_uncorr_10.ttp 1206261 2.1390
dsj1000_n9990_uncorr_10.ttp 1468827 3.4630
dsj1000_n9990_uncorr_10.ttp 1468835 1.7980
dsj1000_n9990_uncorr_10.ttp 1468838 3.4600
dsj1000_n9990_uncorr_10.ttp 1468900 2.6320
dsj1000_n9990_uncorr_10.ttp 1468839 1.7420
dsj1000_n9990_uncorr_10.ttp 1468830 1.7810
dsj1000_n9990_uncorr_10.ttp 1468855 2.5210
dsj1000_n9990_uncorr_10.ttp 1468885 4.2550
dsj1000_n9990_uncorr_10.ttp 1468720 1.7530
dsj1000_n9990_uncorr_10.ttp 1468843 5.1220
rl1304_n13030_uncorr_10.ttp 2201402 3.2490
rl1304_n13030_uncorr_10.ttp 2201373 4.7220
rl1304_n13030_uncorr_10.ttp 2201442 4.7040
rl1304_n13030_uncorr_10.ttp 2201314 3.2560
rl1304_n13030_uncorr_10.ttp 2201439 3.4270
rl1304_n13030_uncorr_10.ttp 2201415 6.3780
rl1304_n13030_uncorr_10.ttp 2201389 6.1700
rl1304_n13030_uncorr_10.ttp 2201410 3.2020
rl1304_n13030_uncorr_10.ttp 2201452 3.2180
rl1304_n13030_uncorr_10.ttp 2201429 4.6990
fl1577_n15760_uncorr_10.ttp 2628016 9.3890
fl1577_n15760_uncorr_10.ttp 2627900 8.5480
fl1577_n15760_uncorr_10.ttp 2627908 9.3610
fl1577_n15760_uncorr_10.ttp 2627676 5.7760
fl1577_n15760_uncorr_10.ttp 2627946 7.2300
fl1577_n15760_uncorr_10.ttp 2627960 16.9950
fl1577_n15760_uncorr_10.ttp 2627928 4.9450
fl1577_n15760_uncorr_10.ttp 2628022 7.3220
fl1577_n15760_uncorr_10.ttp 2627906 5.4290
fl1577_n15760_uncorr_10.ttp 2627988 4.9170
d2103_n21020_uncorr_10.ttp 3445402 9.6590
d2103_n21020_uncorr_10.ttp 3445259 13.8760
d2103_n21020_uncorr_10.ttp 3445435 13.9740
d2103_n21020_uncorr_10.ttp 3445439 14.0550
d2103_n21020_uncorr_10.ttp 3445450 14.0620
d2103_n21020_uncorr_10.ttp 3445481 18.4100
d2103_n21020_uncorr_10.ttp 3445516 13.9030
d2103_n21020_uncorr_10.ttp 3445374 18.6110
d2103_n21020_uncorr_10.ttp 3445357 18.4520
d2103_n21020_uncorr_10.ttp 3445407 18.4780
pcb3038_n30370_uncorr_10.ttp 4748949 23.6960
pcb3038_n30370_uncorr_10.ttp 4749067 23.8370
pcb3038_n30370_uncorr_10.ttp 4749084 46.4920
pcb3038_n30370_uncorr_10.ttp 4749023 33.2430
pcb3038_n30370_uncorr_10.ttp 4749053 34.8590
pcb3038_n30370_uncorr_10.ttp 4748868 24.0630
pcb3038_n30370_uncorr_10.ttp 4749123 58.3250
pcb3038_n30370_uncorr_10.ttp 4748913 35.8420
pcb3038_n30370_uncorr_10.ttp 4748860 34.1270
pcb3038_n30370_uncorr_10.ttp 4749065 34.0950
fnl4461_n44600_uncorr_10.ttp 6744474 96.8120
fnl4461_n44600_uncorr_10.ttp 6744390 95.9930
fnl4461_n44600_uncorr_10.ttp 6744480 96.1700
fnl4461_n44600_uncorr_10.ttp 6744530 95.0390
fnl4461_n44600_uncorr_10.ttp 6744390 94.4750
fnl4461_n44600_uncorr_10.ttp 6744347 125.2310
fnl4461_n44600_uncorr_10.ttp 6744625 124.6310
fnl4461_n44600_uncorr_10.ttp 6744248 96.3580
fnl4461_n44600_uncorr_10.ttp 6744400 125.4920
fnl4461_n44600_uncorr_10.ttp 6744583 95.1650
pla7397_n73960_uncorr_10.ttp 13197702 346.8290
pla7397_n73960_uncorr_10.ttp 13197408 250.9830
pla7397_n73960_uncorr_10.ttp 13197667 384.9740
pla7397_n73960_uncorr_10.ttp 13197539 465.1530
pla7397_n73960_uncorr_10.ttp 13197570 439.3740
pla7397_n73960_uncorr_10.ttp 13197761 277.3620
pla7397_n73960_uncorr_10.ttp 13197646 349.8980
pla7397_n73960_uncorr_10.ttp 13197453 255.9820
pla7397_n73960_uncorr_10.ttp 13197701 337.2130
pla7397_n73960_uncorr_10.ttp 13197591 256.2040
rl11849_n118480_uncorr_10.ttp 18556440 602.9010
rl11849_n118480_uncorr_10.ttp 18560501 602.1620
rl11849_n118480_uncorr_10.ttp 18560147 600.7510
rl11849_n118480_uncorr_10.ttp 18560975 601.4200
rl11849_n118480_uncorr_10.ttp 18560845 601.2710
rl11849_n118480_uncorr_10.ttp 18560694 600.4860
rl11849_n118480_uncorr_10.ttp 18560127 600.6030
rl11849_n118480_uncorr_10.ttp 18560792 601.4720
rl11849_n118480_uncorr_10.ttp 18560571 600.1980
rl11849_n118480_uncorr_10.ttp 18560787 600.8860
usa13509_n135080_uncorr_10.ttp 26449352 603.0520
usa13509_n135080_uncorr_10.ttp 26447534 600.4270
usa13509_n135080_uncorr_10.ttp 26448434 602.3560
usa13509_n135080_uncorr_10.ttp 26448870 600.4050
usa13509_n135080_uncorr_10.ttp 26449136 602.5470
usa13509_n135080_uncorr_10.ttp 26448994 601.1400
usa13509_n135080_uncorr_10.ttp 26448924 600.3250
usa13509_n135080_uncorr_10.ttp 26449141 601.1380
usa13509_n135080_uncorr_10.ttp 26447968 602.3330
usa13509_n135080_uncorr_10.ttp 26448855 601.9940
brd14051_n140500_uncorr_10.ttp 24603643 601.5240
brd14051_n140500_uncorr_10.ttp 24604099 600.0640
brd14051_n140500_uncorr_10.ttp 24602386 600.9470
brd14051_n140500_uncorr_10.ttp 24603551 600.8770
brd14051_n140500_uncorr_10.ttp 24602152 600.1740
brd14051_n140500_uncorr_10.ttp 24603902 602.1810
brd14051_n140500_uncorr_10.ttp 24602906 601.0030
brd14051_n140500_uncorr_10.ttp 24603202 600.3590
brd14051_n140500_uncorr_10.ttp 24601982 602.6660
brd14051_n140500_uncorr_10.ttp 24603291 603.4140
pla33810_n338090_uncorr_10.ttp 16337977 602.3180
pla33810_n338090_uncorr_10.ttp 16337977 600.4880
pla33810_n338090_uncorr_10.ttp 16337977 603.4980
pla33810_n338090_uncorr_10.ttp 16337977 603.9170
pla33810_n338090_uncorr_10.ttp 16337977 602.0160
pla33810_n338090_uncorr_10.ttp 16337977 601.0070
pla33810_n338090_uncorr_10.ttp 16337977 601.4100
pla33810_n338090_uncorr_10.ttp 16337977 602.1070
pla33810_n338090_uncorr_10.ttp 16337977 602.1070
pla33810_n338090_uncorr_10.ttp 16337977 602.1070
