berlin52_n510_uncorr-similar-weights_08.ttp; 60091; 4.00
berlin52_n510_uncorr-similar-weights_09.ttp; 70145; 4.72
berlin52_n510_uncorr-similar-weights_10.ttp; 79463; 4.00
berlin52_n51_bounded-strongly-corr_01.ttp; 2301; 0.00
berlin52_n51_bounded-strongly-corr_02.ttp; 4806; 0.00
berlin52_n51_bounded-strongly-corr_03.ttp; 4987; 0.00
berlin52_n51_bounded-strongly-corr_04.ttp; 7455; 0.01
berlin52_n51_bounded-strongly-corr_05.ttp; 9705; 0.01
berlin52_n51_bounded-strongly-corr_06.ttp; 7841; 0.01
berlin52_n51_bounded-strongly-corr_07.ttp; 9825; 0.02
berlin52_n51_bounded-strongly-corr_08.ttp; 9059; 0.01
berlin52_n51_bounded-strongly-corr_09.ttp; 11045; 0.01
berlin52_n51_bounded-strongly-corr_10.ttp; 8004; 0.02
berlin52_n51_uncorr_01.ttp; 1685; 0.00
berlin52_n51_uncorr_02.ttp; 3255; 0.00
berlin52_n51_uncorr_03.ttp; 4776; 0.00
berlin52_n51_uncorr_04.ttp; 3976; 0.01
berlin52_n51_uncorr_05.ttp; 4175; 0.01
berlin52_n51_uncorr_06.ttp; 5421; 0.01
berlin52_n51_uncorr_07.ttp; 6595; 0.00
berlin52_n51_uncorr_08.ttp; 7577; 0.00
berlin52_n51_uncorr_09.ttp; 8112; 0.01
berlin52_n51_uncorr_10.ttp; 8035; 0.01
berlin52_n51_uncorr-similar-weights_01.ttp; 738; 0.00
berlin52_n51_uncorr-similar-weights_02.ttp; 1713; 0.00
berlin52_n51_uncorr-similar-weights_03.ttp; 2116; 0.00
berlin52_n51_uncorr-similar-weights_04.ttp; 2748; 0.00
berlin52_n51_uncorr-similar-weights_05.ttp; 4006; 0.00
berlin52_n51_uncorr-similar-weights_06.ttp; 3902; 0.00
berlin52_n51_uncorr-similar-weights_07.ttp; 4881; 0.00
berlin52_n51_uncorr-similar-weights_08.ttp; 6771; 0.00
berlin52_n51_uncorr-similar-weights_09.ttp; 6736; 0.00
berlin52_n51_uncorr-similar-weights_10.ttp; 7291; 0.01
